ID,Easting,Northing,Altitude,Retro,Angle,Distance,UTC,Long,Lat
17630468,756531.576,3737256.852,301.844,0.702,-0.16829000000000002,10.663,62629.63891,-84.230801059,33.744359024
17632631,756532.174,3737248.754,302.022,0.769,-0.11692000000000001,12.030999999999999,62629.91828,-84.230796957,33.744285918
17639162,756527.168,3737197.515,303.273,0.761,0.03733,44.386,62630.75649,-84.230865792,33.743825534
17639163,756527.163,3737197.502,302.816,0.784,0.027039999999999998,44.403,62630.75652,-84.230865842,33.743825422
17639164,756527.16,3737197.491,302.359,0.788,0.01675,44.423,62630.75655,-84.230865886,33.743825326
17639165,756527.152,3737197.464,301.9,0.784,0.00646,44.465,62630.756579999994,-84.23086598100001,33.743825079000004
17639268,756527.3,3737197.525,303.267,0.804,0.03733,44.047,62630.7698,-84.230864359,33.743825591
17639269,756527.291,3737197.491,302.814,0.788,0.027039999999999998,44.086000000000006,62630.76983,-84.230864472,33.743825288000004
17639270,756527.29,3737197.493,302.36,0.776,0.01675,44.092,62630.76986,-84.23086447600001,33.743825312
17639271,756527.289,3737197.491,301.905,0.765,0.00646,44.108000000000004,62630.7699,-84.230864495,33.743825288000004
17639373,756527.43,3737197.525,303.266,0.796,0.03743,43.718,62630.783110000004,-84.23086295600001,33.743825562
17639374,756527.422,3737197.497,302.815,0.796,0.027139999999999997,43.751000000000005,62630.78314,-84.230863051,33.74382531
17639375,756527.422,3737197.499,302.365,0.784,0.01685,43.757,62630.78318,-84.230863054,33.743825331
17639376,756527.42,3737197.496,301.914,0.788,0.00656,43.773,62630.78321,-84.23086307300001,33.743825307
17639477,756527.56,3737197.524,303.256,0.796,0.03733,43.39,62630.796429999995,-84.230861555,33.743825521
17639478,756527.556,3737197.509,302.809,0.78,0.027039999999999998,43.409,62630.796460000005,-84.230861609,33.743825391
17639479,756527.555,3737197.51,302.362,0.773,0.01675,43.417,62630.79649,-84.230861618,33.743825396999995
17639480,756527.558,3737197.525,301.915,0.784,0.00645,43.415,62630.79652,-84.230861584,33.743825529
17639581,756527.687,3737197.552,303.249,0.788,0.03733,43.041000000000004,62630.80974,-84.230860178,33.743825746999995
17639582,756527.684,3737197.544,302.805,0.769,0.027039999999999998,43.053999999999995,62630.809779999996,-84.23086021399999,33.743825668
17639583,756527.687,3737197.558,302.362,0.765,0.01675,43.048,62630.80981,-84.230860182,33.743825794
17639584,756527.679,3737197.532,301.918,0.784,0.00646,43.088,62630.809839999994,-84.230860271,33.743825561
17639686,756527.808,3737197.571,303.245,0.792,0.03743,42.705,62630.82306,-84.230858869,33.743825888
17639687,756527.806,3737197.567,302.806,0.788,0.027139999999999997,42.713,62630.82309,-84.230858891,33.743825853000004
17639688,756527.802,3737197.555,302.366,0.792,0.01685,42.733999999999995,62630.82312000001,-84.230858938,33.743825745
17639689,756527.808,3737197.581,301.926,0.792,0.00656,42.72,62630.82315,-84.23085887,33.743825979
17639791,756527.932,3737197.604,303.233,0.784,0.03733,42.355,62630.836370000005,-84.23085752,33.743826153
17639792,756527.925,3737197.579,302.797,0.773,0.027039999999999998,42.385,62630.8364,-84.230857606,33.743825928
17639793,756527.928,3737197.593,302.361,0.769,0.01675,42.379,62630.836429999996,-84.230857574,33.743826053
17639794,756527.925,3737197.586,301.924,0.769,0.00645,42.398999999999994,62630.836460000006,-84.230857604,33.743825993
17639896,756528.047,3737197.597,303.226,0.78,0.03733,42.04600000000001,62630.84967999999,-84.23085629,33.743826062
17639897,756528.052,3737197.62,302.793,0.776,0.027039999999999998,42.026,62630.84971,-84.23085623,33.74382627
17639898,756528.047,3737197.604,302.36,0.796,0.01675,42.051,62630.84974,-84.230856288,33.743826127
17639899,756528.044,3737197.598,301.927,0.78,0.00646,42.07,62630.84977000001,-84.230856316,33.743826074
17639900,756528.044,3737197.599,301.494,0.741,-0.0038399999999999997,42.086000000000006,62630.84981,-84.230856322,33.743826084
17640001,756528.173,3737197.636,303.223,0.792,0.03743,41.68899999999999,62630.862989999994,-84.230854921,33.743826387
17640002,756528.174,3737197.645,302.794,0.776,0.027139999999999997,41.684,62630.863020000004,-84.230854905,33.743826465
17640003,756528.167,3737197.621,302.364,0.788,0.01685,41.717,62630.86305,-84.230854986,33.743826251
17640004,756528.164,3737197.614,301.934,0.776,0.00656,41.736999999999995,62630.86309,-84.230855016,33.743826186
17640005,756528.17,3737197.64,301.505,0.761,-0.00374,41.727,62630.86312,-84.230854947,33.743826422
17640106,756528.294,3737197.66,303.211,0.784,0.03733,41.349,62630.8763,-84.230853601,33.743826565999996
17640107,756528.292,3737197.655,302.785,0.784,0.027039999999999998,41.358000000000004,62630.87632999999,-84.230853625,33.743826522
17640108,756528.293,3737197.661,302.36,0.788,0.01675,41.358999999999995,62630.876370000005,-84.23085361300001,33.743826583
17640109,756528.286,3737197.638,301.933,0.78,0.00645,41.396,62630.8764,-84.230853693,33.743826373000005
17640110,756528.288,3737197.647,301.507,0.761,-0.0038399999999999997,41.403999999999996,62630.87643,-84.23085367600001,33.743826452
17640211,756528.416,3737197.679,303.204,0.784,0.03733,41.012,62630.88962,-84.230852289,33.743826715
17640212,756528.411,3737197.664,302.781,0.788,0.027039999999999998,41.032,62630.88965,-84.230852345,33.743826576
17640213,756528.414,3737197.679,302.359,0.796,0.01675,41.025,62630.88967999999,-84.23085231,33.743826709000004
17640214,756528.411,3737197.671,301.936,0.784,0.00646,41.045,62630.88972000001,-84.230852341,33.743826643
17640215,756528.41,3737197.671,301.514,0.761,-0.0038399999999999997,41.062,62630.88975,-84.23085235,33.743826643
17640316,756528.537,3737197.701,303.201,0.784,0.03743,40.674,62630.90293,-84.230850975,33.743826876
17640317,756528.537,3737197.703,302.782,0.788,0.027139999999999997,40.675,62630.90296,-84.230850976,33.743826901
17640318,756528.535,3737197.699,302.363,0.776,0.01685,40.687,62630.903,-84.230850996,33.743826866
17640319,756528.534,3737197.698,301.944,0.776,0.00656,40.701,62630.903029999994,-84.23085100899999,33.743826853
17640320,756528.536,3737197.711,301.525,0.741,-0.00374,40.704,62630.903060000004,-84.230850978,33.743826973000004
17640422,756528.66,3737197.73,303.189,0.796,0.03733,40.327,62630.91624,-84.230849635,33.743827115
17640423,756528.654,3737197.708,302.774,0.788,0.027039999999999998,40.354,62630.91627,-84.230849711,33.743826914
17640424,756528.658,3737197.729,302.359,0.776,0.01675,40.34,62630.91631,-84.230849655,33.743827104
17640425,756528.649,3737197.694,301.942,0.78,0.00645,40.389,62630.916339999996,-84.23084977,33.743826788
17640426,756528.652,3737197.71,301.527,0.749,-0.0038399999999999997,40.389,62630.916370000006,-84.23084973,33.743826933
17640528,756528.782,3737197.751,303.182,0.792,0.03733,39.989000000000004,62630.92955,-84.23084832100001,33.743827275
17640529,756528.78,3737197.746,302.77,0.792,0.027039999999999998,39.998000000000005,62630.92959,-84.230848344,33.743827229000004
17640530,756528.777,3737197.739,302.358,0.796,0.01675,40.014,62630.92962,-84.230848375,33.74382716
17640531,756528.776,3737197.74,301.946,0.773,0.00646,40.025,62630.92965,-84.23084838,33.743827171999996
17640532,756528.775,3737197.735,301.534,0.776,-0.0038399999999999997,40.046,62630.92969,-84.230848401,33.743827132
17640634,756528.903,3737197.772,303.179,0.788,0.03743,39.650999999999996,62630.94286,-84.230847006,33.743827435
17640635,756528.902,3737197.771,302.771,0.792,0.027139999999999997,39.656,62630.9429,-84.230847018,33.743827423
17640636,756528.9,3737197.766,302.362,0.8,0.01685,39.669000000000004,62630.94293,-84.230847041,33.74382738
17640637,756528.897,3737197.759,301.953,0.788,0.00656,39.689,62630.94296,-84.230847072,33.743827313000004
17640638,756528.898,3737197.763,301.545,0.78,-0.00374,39.701,62630.943,-84.230847067,33.743827349
17640740,756529.024,3737197.795,303.168,0.788,0.03733,39.312,62630.956170000005,-84.23084568899999,33.743827605
17640741,756529.02,3737197.779,302.763,0.788,0.027039999999999998,39.332,62630.956210000004,-84.23084574399999,33.743827463
17640742,756529.02,3737197.784,302.358,0.792,0.01675,39.334,62630.95624,-84.230845735,33.743827515
17640743,756529.021,3737197.791,301.953,0.796,0.00645,39.339,62630.95627,-84.230845722,33.743827577
17640744,756529.018,3737197.782,301.547,0.788,-0.0038399999999999997,39.365,62630.9563,-84.23084575899999,33.743827494
17640847,756529.151,3737197.836,303.161,0.776,0.03733,38.953,62630.96947999999,-84.230844314,33.743827948
17640848,756529.148,3737197.828,302.76,0.784,0.027039999999999998,38.965,62630.969520000006,-84.230844346,33.743827875
17640849,756529.141,3737197.804,302.358,0.792,0.01675,38.997,62630.96955,-84.230844424,33.743827666
17640850,756529.141,3737197.805,301.956,0.788,0.00646,39.009,62630.96958,-84.23084443100001,33.743827667
17640851,756529.142,3737197.811,301.554,0.788,-0.0038399999999999997,39.019,62630.96961,-84.230844421,33.743827721
17640954,756529.268,3737197.84,303.157,0.788,0.03743,38.633,62630.982789999995,-84.230843052,33.743827952
17640955,756529.266,3737197.835,302.76,0.78,0.027139999999999997,38.641,62630.98282999999,-84.230843072,33.743827913000004
17640956,756529.263,3737197.827,302.362,0.788,0.01685,38.657,62630.982860000004,-84.230843104,33.743827841999995
17640957,756529.266,3737197.841,301.964,0.792,0.00656,38.655,62630.98289,-84.23084307100001,33.743827964
17640958,756529.264,3737197.836,301.565,0.8,-0.00374,38.676,62630.98292,-84.230843093,33.743827921
17641062,756529.389,3737197.86,303.146,0.788,0.03733,38.296,62630.99611,-84.230841741,33.743828101999995
17641063,756529.388,3737197.86,302.752,0.796,0.027039999999999998,38.299,62630.996139999996,-84.23084174600001,33.743828109
17641064,756529.387,3737197.857,302.358,0.784,0.01675,38.31,62630.996170000006,-84.230841763,33.743828081
17641065,756529.388,3737197.864,301.964,0.788,0.00645,38.315,62630.9962,-84.23084175,33.743828141
17641066,756529.387,3737197.864,301.569,0.808,-0.0038399999999999997,38.330999999999996,62630.99624,-84.230841758,33.743828139
17641169,756529.518,3737197.874,303.131,0.792,0.03733,37.955999999999996,62631.00942,-84.23084034899999,33.743828201999996
17641170,756529.515,3737197.867,302.74,0.796,0.027039999999999998,37.967,62631.00946,-84.23084037699999,33.743828138000005
17641171,756529.512,3737197.859,302.349,0.788,0.01675,37.983000000000004,62631.00949,-84.230840408,33.743828066999995
17641172,756529.512,3737197.859,301.958,0.792,0.00645,37.995,62631.00952000001,-84.230840415,33.743828065
17641173,756529.511,3737197.857,301.566,0.808,-0.0038399999999999997,38.013000000000005,62631.00955,-84.230840429,33.743828047
17641276,756529.647,3737197.877,303.116,0.792,0.03743,37.624,62631.02274,-84.23083895100001,33.743828199
17641277,756529.646,3737197.874,302.728,0.788,0.027139999999999997,37.631,62631.02277,-84.230838967,33.743828172
17641278,756529.646,3737197.879,302.341,0.796,0.01685,37.634,62631.0228,-84.23083896,33.743828213
17641279,756529.646,3737197.881,301.953,0.792,0.00656,37.643,62631.022829999994,-84.230838959,33.743828236999995
17641280,756529.643,3737197.871,301.565,0.8,-0.00374,37.669000000000004,62631.02287000001,-84.230838995,33.743828146
17641384,756529.78,3737197.894,303.093,0.796,0.03733,37.278,62631.03605,-84.230837512,33.743828321
17641385,756529.776,3737197.88,302.709,0.796,0.027039999999999998,37.297,62631.03608,-84.230837562,33.743828189
17641386,756529.772,3737197.867,302.324,0.788,0.01675,37.318000000000005,62631.03611,-84.230837607,33.743828075
17641387,756529.773,3737197.873,301.94,0.804,0.00645,37.323,62631.03614,-84.230837595,33.743828134
17641388,756529.776,3737197.887,301.556,0.808,-0.0038399999999999997,37.324,62631.036179999996,-84.230837558,33.743828259000004
17641490,756529.913,3737197.911,303.074,0.8,0.03733,36.931999999999995,62631.049360000005,-84.230836072,33.743828441
17641491,756529.908,3737197.894,302.694,0.792,0.027039999999999998,36.954,62631.04939,-84.230836132,33.743828284
17641492,756529.904,3737197.881,302.313,0.796,0.01675,36.975,62631.04942,-84.230836177,33.74382817
17641493,756529.905,3737197.887,301.932,0.8,0.00645,36.98,62631.04945,-84.230836164,33.743828228000005
17641494,756529.906,3737197.892,301.551,0.788,-0.0038399999999999997,36.991,62631.04949,-84.23083615600001,33.743828267
17641594,756530.042,3737197.914,303.059,0.788,0.03743,36.601,62631.06266,-84.230834677,33.743828434
17641595,756530.041,3737197.911,302.682,0.796,0.027139999999999997,36.608000000000004,62631.0627,-84.230834692,33.743828405
17641596,756530.044,3737197.923,302.306,0.792,0.01685,36.603,62631.06273,-84.230834661,33.743828516
17641597,756530.035,3737197.892,301.928,0.796,0.00656,36.647,62631.06276,-84.230834762,33.743828235
17641598,756530.037,3737197.903,301.55,0.792,-0.00374,36.650999999999996,62631.062789999996,-84.230834735,33.743828335
17641697,756530.174,3737197.925,303.037,0.792,0.03733,36.260999999999996,62631.075970000005,-84.230833255,33.743828503
17641698,756530.172,3737197.919,302.664,0.796,0.027039999999999998,36.271,62631.076010000004,-84.230833278,33.743828448
17641699,756530.172,3737197.922,302.29,0.812,0.01675,36.275999999999996,62631.07604,-84.230833276,33.743828473
17641700,756530.169,3737197.914,301.916,0.812,0.00645,36.296,62631.07607,-84.230833307,33.7438284
17641701,756530.173,3737197.929,301.543,0.8,-0.0038399999999999997,36.296,62631.0761,-84.230833268,33.743828535
17641800,756530.306,3737197.936,303.019,0.8,0.03733,35.921,62631.089289999996,-84.23083183199999,33.743828569
17641801,756530.302,3737197.925,302.649,0.788,0.027039999999999998,35.936,62631.08932000001,-84.23083187,33.743828474000004
17641802,756530.307,3737197.944,302.279,0.824,0.01675,35.924,62631.089360000005,-84.230831819,33.743828644000004
17641803,756530.304,3737197.936,301.909,0.812,0.00645,35.944,62631.08939,-84.230831849,33.743828571
17641804,756530.304,3737197.937,301.538,0.8,-0.0038399999999999997,35.959,62631.089420000004,-84.230831854,33.743828575
17641902,756530.438,3737197.949,303.004,0.8,0.03743,35.579,62631.10261,-84.230830404,33.743828653
17641903,756530.436,3737197.945,302.638,0.796,0.027139999999999997,35.586999999999996,62631.10264,-84.23083042100001,33.743828618
17641904,756530.434,3737197.939,302.271,0.824,0.01685,35.601,62631.10267000001,-84.230830445,33.743828564
17641905,756530.432,3737197.933,301.904,0.82,0.00656,35.618,62631.10271,-84.230830467,33.743828514
17641906,756530.436,3737197.95,301.538,0.796,-0.00374,35.616,62631.102739999995,-84.230830423,33.743828665
17642006,756530.569,3737197.958,302.982,0.796,0.03733,35.241,62631.115920000004,-84.230828987,33.743828705
17642007,756530.567,3737197.953,302.619,0.796,0.027039999999999998,35.25,62631.11596,-84.230829007,33.743828659
17642008,756530.569,3737197.961,302.257,0.824,0.01675,35.25,62631.11599,-84.23082899,33.743828727
17642009,756530.568,3737197.959,301.894,0.82,0.00645,35.263000000000005,62631.11602,-84.230829,33.743828714
17642010,756530.562,3737197.938,301.529,0.8,-0.0038399999999999997,35.3,62631.11605,-84.230829069,33.743828526
17642110,756530.703,3737197.977,302.964,0.792,0.03733,34.893,62631.129239999995,-84.23082754,33.74382884
17642111,756530.701,3737197.974,302.605,0.8,0.027039999999999998,34.9,62631.129270000005,-84.230827554,33.743828815
17642112,756530.697,3737197.96,302.245,0.824,0.01675,34.922,62631.129310000004,-84.230827601,33.743828689000004
17642113,756530.699,3737197.968,301.886,0.82,0.00645,34.925,62631.12934,-84.230827582,33.743828763
17642114,756530.697,3737197.962,301.526,0.792,-0.0038399999999999997,34.946,62631.12937,-84.230827605,33.743828713
17642215,756530.83,3737197.969,302.95,0.8,0.03743,34.571999999999996,62631.14255,-84.230826172,33.743828744
17642216,756530.833,3737197.983,302.594,0.8,0.027139999999999997,34.562,62631.142589999996,-84.230826137,33.743828864
17642217,756530.828,3737197.968,302.238,0.824,0.01685,34.585,62631.142620000006,-84.23082618699999,33.743828731
17642218,756530.831,3737197.979,301.882,0.824,0.00656,34.585,62631.14265,-84.230826159,33.74382883
17642219,756530.831,3737197.984,301.526,0.796,-0.00374,34.595,62631.14268,-84.23082615,33.743828874
17642320,756530.965,3737197.997,302.929,0.796,0.03733,34.215,62631.15586,-84.2308247,33.74382896
17642321,756530.964,3737197.993,302.577,0.792,0.027039999999999998,34.223,62631.1559,-84.230824716,33.743828924
17642322,756530.962,3737197.986,302.224,0.824,0.01675,34.238,62631.15592999999,-84.230824743,33.743828861
17642323,756530.963,3737197.995,301.872,0.816,0.00645,34.24,62631.155960000004,-84.230824721,33.743828943000004
17642324,756530.961,3737197.987,301.519,0.796,-0.0038399999999999997,34.263000000000005,62631.15599,-84.23082474899999,33.743828874
17642426,756531.098,3737198.011,302.912,0.792,0.03733,33.872,62631.16918,-84.23082326699999,33.743829051999995
17642427,756531.098,3737198.012,302.563,0.788,0.027039999999999998,33.875,62631.16921,-84.230823269,33.743829061999996
17642428,756531.095,3737198.003,302.214,0.831,0.01675,33.891999999999996,62631.169239999996,-84.230823302,33.743828982
17642429,756531.094,3737198.0,301.865,0.824,0.00645,33.906,62631.169279999995,-84.23082331399999,33.743828957
17642430,756531.096,3737198.013,301.516,0.804,-0.0038399999999999997,33.908,62631.169310000005,-84.230823282,33.743829069
17642532,756531.227,3737198.012,302.897,0.8,0.03743,33.542,62631.1825,-84.230821873,33.743829032
17642533,756531.228,3737198.016,302.552,0.8,0.027139999999999997,33.542,62631.18253,-84.230821866,33.743829067
